sample_token,timestamp,x,y,z,l,w,h,heading,label,vx,vy,vz,in_drivable,occluded,scene_index,ray_hit
f25fac13b265470aa70b69a7ed8013cc,1531885348.896824,44.98958179385903,42.22038528061071,1.188379076877674,5.339,2.0,2.434,-1.7398080989037017,truck,0.0389609183943245,-0.0364475830845429,-0.0178223650062968,True,True,12,19.472
f25fac13b265470aa70b69a7ed8013cc,1531885348.896824,16.976502809028858,30.160367462970967,-0.3341625573263401,4.521,1.927,1.777,-3.008146072923183,car,-0.1035751600772904,-0.0142849815137687,0.0026921664180141,True,True,12,28.432
6b506fcb72d542ed96d98270abb7aad3,1531885349.396714,10.640763975597824,40.95234113471151,0.4317803836806618,4.391,1.855,1.51,3.0738270732473945,car,0.0003254627562024,0.0037677124389008,0.0010565652219208,True,True,12,21.14
6b506fcb72d542ed96d98270abb7aad3,1531885349.396714,17.686047616895983,39.03555278349203,0.2908483777827727,4.655,2.03,1.737,-1.6921059966904863,car,-0.0328871771306399,-0.0175161745677315,-0.0003692203381343,True,False,12,17.37
6b506fcb72d542ed96d98270abb7aad3,1531885349.396714,22.28717003023843,27.06533620684322,-0.1802499618026789,4.061,1.861,1.667,-3.025510684662946,car,-0.0149020736866721,0.0110527410316187,-0.0125057516023697,True,True,12,21.671
6b506fcb72d542ed96d98270abb7aad3,1531885349.396714,1.0374152154910017,36.63204226652031,1.1189530557662657,11.88,2.8,3.947,1.5238339640240812,bus,0.3040669609229405,7.717356418199965,0.3076706063189367,True,False,12,43.417
6b506fcb72d542ed96d98270abb7aad3,1531885349.396714,37.38360837639922,36.98276382978492,0.3933697765942856,4.332,2.022,2.0,1.5711479836906492,car,0.069713763316575,0.0004146110085109,-0.0023518690645718,True,True,12,14.0
6b506fcb72d542ed96d98270abb7aad3,1531885349.396714,33.33811831843403,36.867153786067405,0.632180389205968,4.925,2.102,2.061,1.390106101695486,car,-0.0356249262453282,0.0071942913923322,-0.0224064341441718,True,False,12,8.270999999999999
6b506fcb72d542ed96d98270abb7aad3,1531885349.396714,45.013365940558415,38.634156998121135,1.149684602396801,5.339,2.0,2.434,-1.740042456760751,truck,0.0351610388078906,-0.0328618396245609,-0.0155357828375672,True,True,12,0.0
6b506fcb72d542ed96d98270abb7aad3,1531885349.396714,16.924904560780277,26.59815740492038,-0.3128621863212824,4.521,1.927,1.777,-3.008059868893936,car,-0.1182164349409472,-0.0298163674213616,-0.0083347454641501,True,False,12,31.985999999999997
6b506fcb72d542ed96d98270abb7aad3,1531885349.396714,34.1905249302877,27.26798467405012,0.2850689849532353,4.872,1.978,1.839,0.0747035818605575,truck,-0.0003226636159159,0.0002885734862988,-0.0095134757047901,True,True,12,22.068
da5566fec7d841e399413ccef674c966,1531885349.946878,17.253877196430416,35.19595516816071,0.1539304638618884,4.655,2.03,1.737,-1.679668299750377,car,0.0329178941163915,-0.0168997376623343,0.0143653800142934,True,False,12,20.844
da5566fec7d841e399413ccef674c966,1531885349.946878,39.56976491871808,33.72825096799768,0.1271807522021332,4.364,2.023,1.925,-1.6199148450436156,car,0.0212591623360921,0.1353001079489727,-0.0845798477772745,True,False,12,5.775
da5566fec7d841e399413ccef674c966,1531885349.946878,0.9063072331549584,36.8590906135348,1.223821947216393,11.88,2.8,3.947,1.5375194350440735,bus,0.359820779692743,7.860363619665077,0.2773992456394493,True,False,12,47.364000000000004
da5566fec7d841e399413ccef674c966,1531885349.946878,37.06439270664307,33.37947707625315,0.1379441810358911,4.332,2.022,2.0,1.582500479334621,car,0.176204794572296,0.1430733346961295,-0.0024140339493345,True,False,12,12.0
da5566fec7d841e399413ccef674c966,1531885349.946878,32.923510721355804,33.21490256499147,0.37634848923075,4.925,2.102,2.061,1.410210135533503,car,0.0170414775565601,-0.0006656591921872,-0.0483475199450204,True,True,12,24.732
da5566fec7d841e399413ccef674c966,1531885349.946878,44.58988461040256,35.09916329528449,0.8536039567144478,5.339,2.0,2.434,-1.728661581199471,truck,0.0233879381575853,0.0240281677183193,-0.0258932265660321,True,True,12,12.170000000000002
da5566fec7d841e399413ccef674c966,1531885349.946878,16.540658679357385,22.73425790465472,-0.4870833110536,4.521,1.927,1.777,-2.9964630876115166,car,-0.1442600126912982,-0.048146519975767,-0.0196589767311255,True,False,12,35.54
45761bf806734f8188b9b9297f76afc7,1531885350.447304,9.972513040789966,33.47622436293596,-0.2589027941034604,4.391,1.855,1.51,3.0907678755337544,car,-0.0018434887992415,0.0038405922142098,-0.041849382506267,True,True,12,24.16
45761bf806734f8188b9b9297f76afc7,1531885350.447304,17.082064814498494,31.6600668199286,-0.4677624501749919,4.655,2.03,1.737,-1.6728645011630718,car,0.0347824809475613,-0.0173640475179987,0.0149751472157405,True,False,12,22.581000000000003
45761bf806734f8188b9b9297f76afc7,1531885350.447304,21.826730056985344,19.745474100089968,-0.9343694123007908,4.061,1.861,1.667,-3.000659598873136,car,-0.0226813437288383,-0.0392132993785606,-0.0267101859942507,True,True,12,20.004
45761bf806734f8188b9b9297f76afc7,1531885350.447304,39.39724499722824,30.399150635622096,-0.7216301095172643,4.364,2.023,1.925,-1.6142136215671412,car,0.0056368150814376,0.0457883829965821,-0.0623683635985525,True,False,12,5.775
45761bf806734f8188b9b9297f76afc7,1531885350.447304,0.7875287671112757,37.2569729173593,0.7959575096812375,11.88,2.8,3.947,1.543210380500992,bus,0.1402154276446112,8.008640185033677,0.1555726837767411,True,False,12,43.417
45761bf806734f8188b9b9297f76afc7,1531885350.447304,36.9613349906277,30.11827547767194,-0.6427530825100134,4.332,2.022,2.0,1.5881614321051951,car,0.0759061201988748,0.1986307928634363,0.0003613751013508,True,False,12,8.2
45761bf806734f8188b9b9297f76afc7,1531885350.447304,32.75544200405245,29.7824187024063,-0.3914078776923724,4.925,2.102,2.061,1.4246945794638968,car,0.0164566488225779,-0.0011064648569355,-0.050836365329158,True,False,12,3.6539999999999986
45761bf806734f8188b9b9297f76afc7,1531885350.447304,22.071729658685328,31.27230222229129,-0.5332938129500977,4.477,2.115,1.557,-1.6099071212999216,car,-0.0363006685798626,-0.0397877443566813,-0.1190845113433565,True,False,12,9.341999999999999
45761bf806734f8188b9b9297f76afc7,1531885350.447304,44.410860881449416,31.78228304031972,-0.0304322242768204,5.339,2.0,2.434,-1.7228947851832803,truck,0.0111326159692945,0.0850881131317668,-0.0388281834390395,True,True,12,2.434
45761bf806734f8188b9b9297f76afc7,1531885350.447304,16.34338136915717,19.171883489962177,-0.9796461134482726,4.521,1.927,1.777,-2.9909571351558903,car,-0.1512182610655939,-0.0506490384323763,-0.0187349295078021,True,False,12,39.094
45761bf806734f8188b9b9297f76afc7,1531885350.447304,33.75226036543903,20.19795005858195,-0.6208070275382949,4.872,1.978,1.839,0.0917594731666622,truck,-0.0004817073397846,0.000202233485156,-0.0099765098708442,True,True,12,23.907
20a68f4f6d5e46edb6c4d9e8321ced5b,1531885350.947861,17.010037091327842,28.00124553903742,-0.6421539968348693,4.655,2.03,1.737,-1.6694004534674918,car,0.0347404937919746,-0.0171778874778185,0.0152946697563013,True,False,12,26.055
20a68f4f6d5e46edb6c4d9e8321ced5b,1531885350.947861,21.7569628297712,16.08260805164798,-1.019698004733427,4.061,1.861,1.667,-2.9947888276032937,car,-0.022542005246195,-0.0404420518576541,-0.0275704049557494,True,False,12,18.337
20a68f4f6d5e46edb6c4d9e8321ced5b,1531885350.947861,39.30813100472126,26.777317324345194,-0.7887710312065228,4.364,2.023,1.925,-1.6118036762857475,car,-0.0091461790126318,-0.0441146216126851,-0.0371909901920635,True,False,12,5.775
20a68f4f6d5e46edb6c4d9e8321ced5b,1531885350.947861,0.7388528386073232,37.58572040050348,0.5318926989762507,11.88,2.8,3.947,1.5456229640462624,bus,0.2869658255668094,8.11617151290151,0.0939748029934533,True,False,12,43.417
20a68f4f6d5e46edb6c4d9e8321ced5b,1531885350.947861,36.875369154734784,26.562045336686083,-0.7018011940268708,4.332,2.022,2.0,1.5905803844125923,car,-0.0013403569021257,0.0981439947962196,0.001341633804967,True,False,12,0.7999999999999998
20a68f4f6d5e46edb6c4d9e8321ced5b,1531885350.947861,32.677931773236395,26.167792733703305,-0.4978347422721207,4.925,2.102,2.061,1.435801049397326,car,0.016689960911684,-0.0024245793679023,-0.0507491243774014,True,True,12,3.9149999999999983
20a68f4f6d5e46edb6c4d9e8321ced5b,1531885350.947861,21.96614711390488,27.612412741520515,-0.7445966621988518,4.477,2.115,1.557,-1.607496438254845,car,-0.0346049451663681,-0.0417765131592847,-0.1190828566441583,True,True,12,15.57
20a68f4f6d5e46edb6c4d9e8321ced5b,1531885350.947861,44.32424962201142,28.241598021456163,-0.0797364358977853,5.339,2.0,2.434,-1.7205082359773582,truck,-0.0060114746808214,-0.0199692332789598,-0.0660117970589998,True,True,12,9.736
20a68f4f6d5e46edb6c4d9e8321ced5b,1531885350.947861,16.21102401799068,15.490509528645504,-1.0871074628495427,4.521,1.927,1.777,-2.9889674383651714,car,-0.1500680399766216,-0.0521933560490382,-0.0192826000007378,True,False,12,40.870999999999995
8929201da6384e3a8299d9427669f735,1531885351.448194,9.657389159555304,26.19489959090645,-0.5079121470401099,4.391,1.855,1.51,3.099016928624293,car,-0.0026236228623207,0.0043279770651725,-0.091504140602585,True,True,12,30.2
8929201da6384e3a8299d9427669f735,1531885351.448194,16.821711599733266,24.41618928384728,-0.4745712303806615,4.655,2.03,1.737,-1.6619987884870329,car,0.0365165485561124,-0.0178722853025688,0.016566219194602,True,False,12,27.792
8929201da6384e3a8299d9427669f735,1531885351.448194,21.617680202515142,12.516037029711091,-0.8141525748429816,4.061,1.861,1.667,-2.984752734529656,car,-0.0241784372225664,-0.0427065240112621,-0.0293052086546054,True,True,12,16.67
8929201da6384e3a8299d9427669f735,1531885351.448194,0.6612677973708199,38.024101525146925,0.5378765676679889,11.88,2.8,3.947,1.5519926352885085,bus,0.1523461266046107,8.025166089454833,0.098292808654158,True,False,12,43.417
8929201da6384e3a8299d9427669f735,1531885351.448194,36.67655435412277,23.158678547915784,-0.2964057245131466,4.332,2.022,2.0,1.5969702461080528,car,-0.0020728115405895,0.1034026009173154,0.0013892821117939,True,True,12,0.7999999999999998
8929201da6384e3a8299d9427669f735,1531885351.448194,32.48911470329738,22.688050375626485,-0.1700241825782792,4.925,2.102,2.061,1.45084194638051,car,0.0172657195164337,-0.002026448130323,-0.085870867056839,True,False,12,4.175999999999998
8929201da6384e3a8299d9427669f735,1531885351.448194,21.747248468607456,24.045662092812147,-0.583172123864034,4.477,2.115,1.557,-1.6011320416794774,car,-0.0336768462632419,-0.0453355809771142,-0.1270093570814362,True,False,12,23.355
8929201da6384e3a8299d9427669f735,1531885351.448194,44.09644594243228,24.772424868525185,0.3699947785289483,5.339,2.0,2.434,-1.7200119290856235,truck,-0.0090718860879275,-0.0317133717380861,-0.138116593428134,True,True,12,5.604000000000001
8929201da6384e3a8299d9427669f735,1531885351.448194,16.013410865686645,11.882656851104132,-0.9469108123714098,4.521,1.927,1.777,-2.982813012922586,car,-0.0325155078462728,-0.0193637834451074,-0.0982717486438512,True,False,12,40.870999999999995
8929201da6384e3a8299d9427669f735,1531885351.448194,33.55306172764373,13.113544632469107,-0.2721687058352321,4.872,1.978,1.839,0.0999288228961496,truck,-0.0003201562094363,0.000134949475078,-0.0105218012073399,True,True,12,20.229
9a7dc9c8adce4ae68ca26ad5b5f93366,1531885351.8977509,16.76664427982122,21.116484115862235,-0.3592905885064139,4.655,2.03,1.737,-1.6592024052292158,car,0.035700028678644,-0.016315658781525,-0.0188788842214184,True,False,12,33.003
9a7dc9c8adce4ae68ca26ad5b5f93366,1531885351.8977509,21.556816002815623,9.211777069355811,-0.6755389103774516,4.061,1.861,1.667,-2.979275603272308,car,-0.0228012245481025,-0.0428246989490286,-0.0295541320445529,True,False,12,11.669
9a7dc9c8adce4ae68ca26ad5b5f93366,1531885351.8977509,39.02811687570229,20.040558326859014,-0.0817053594386475,4.364,2.023,1.925,-1.6036973310881633,car,-0.0099862965857532,-0.0480131413328137,-0.0426686650058266,True,True,12,0.375
9a7dc9c8adce4ae68ca26ad5b5f93366,1531885351.8977509,0.4960989114212895,38.21313349848316,0.5404684362127326,11.88,2.8,3.947,1.5537403532542606,bus,-0.1219093954389227,7.9041940260638865,0.1021945002281066,True,False,12,43.417
9a7dc9c8adce4ae68ca26ad5b5f93366,1531885351.8977509,36.602682234817934,19.948583979157853,-0.0080947476792816,4.332,2.022,2.0,1.5987284043904455,car,0.0040039519098352,-0.1320095095214759,-0.001748768935663,True,False,12,0.5999999999999999
9a7dc9c8adce4ae68ca26ad5b5f93366,1531885351.8977509,32.424353806913096,19.42125338523716,0.0234170481584131,4.925,2.102,2.061,1.4467481143251697,car,0.0173623598811428,-0.0016027619968061,-0.1183953484192578,True,False,12,8.036999999999999
9a7dc9c8adce4ae68ca26ad5b5f93366,1531885351.8977509,21.66132347521531,20.74038078918117,-0.4924966763348597,4.477,2.115,1.557,-1.5993870769080114,car,-0.0335136206808702,-0.0453838791622091,-0.12734373378037,True,False,12,24.912
9a7dc9c8adce4ae68ca26ad5b5f93366,1531885351.8977509,44.01788787996608,21.558338272746063,0.6401778450131785,5.339,2.0,2.434,-1.7241132003320767,truck,0.0058028501095276,0.0692811924248158,-0.1794186591944968,True,False,12,1.2680000000000002
9a7dc9c8adce4ae68ca26ad5b5f93366,1531885351.8977509,16.011053211658243,8.598248333818967,-0.927025599656,4.521,1.927,1.777,-2.9812149655237263,car,0.0941860740226915,0.0184058960482464,-0.1714097921378322,True,False,12,39.094
9a7dc9c8adce4ae68ca26ad5b5f93366,1531885351.8977509,33.49699392182139,9.849283913089709,-0.0160494967562329,4.872,1.978,1.839,0.1015383061729285,truck,-0.0002247187645686,0.000132673601611,-0.0105296587937765,True,True,12,20.229
7184209f0b664006a01f7dea4e4ed12c,1531885352.397601,9.482795078296032,19.21860921245189,-0.5376316726125993,4.391,1.855,1.51,3.1038812417812087,car,-0.0018565776249754,0.0052152247822255,-0.0817985327739854,True,True,12,39.26
7184209f0b664006a01f7dea4e4ed12c,1531885352.397601,16.691070949008118,17.45378502573737,-0.4029373457153578,4.655,2.03,1.737,-1.6550706546971663,car,0.0313916157665159,-0.0149470295792628,-0.0505791330347274,True,False,12,39.951
7184209f0b664006a01f7dea4e4ed12c,1531885352.397601,21.48976802523616,5.552763859064443,-0.7792438178912847,4.061,1.861,1.667,-2.972176406391034,car,-0.0205188538264188,-0.0377218658171271,-0.0258639942430301,True,False,12,5.001
7184209f0b664006a01f7dea4e4ed12c,1531885352.397601,0.288213070088207,38.49922570822824,0.7303352974380326,11.88,2.8,3.947,1.556803922423773,bus,-0.2249716803717603,7.936037610552277,0.1423465370182588,True,False,12,43.417
7184209f0b664006a01f7dea4e4ed12c,1531885352.397601,36.52063729734351,16.179137560452173,-0.1020880874490683,4.332,2.022,2.0,1.6017916487540231,car,0.0112472533191067,-0.3322239946859683,-0.0060044507244525,True,False,12,0.5999999999999999
7184209f0b664006a01f7dea4e4ed12c,1531885352.397601,32.346745105126004,15.8125586417929,-0.1117764381291491,4.925,2.102,2.061,1.4439987822543978,car,0.0162593093348778,-0.0009246612724998,-0.1080779581194241,True,False,12,33.237
7184209f0b664006a01f7dea4e4ed12c,1531885352.397601,21.552863100837968,17.079675540011387,-0.5881754764958135,4.477,2.115,1.557,-1.596323320232243,car,-0.0168596550322519,-0.0473646156490092,-0.0890010377928701,True,False,12,21.798
7184209f0b664006a01f7dea4e4ed12c,1531885352.397601,43.92944229496519,18.01671701781315,0.4458665138669073,5.339,2.0,2.434,-1.7268608725885417,truck,0.0022338063176883,0.0317158392518905,-0.0814434623500018,True,True,12,1.9020000000000004
7184209f0b664006a01f7dea4e4ed12c,1531885352.397601,15.999825948981842,4.952677211411094,-1.0814126691640176,4.521,1.927,1.777,-2.9779942368993275,car,-0.0072799107602407,0.0184113164668799,-0.0566655152596006,True,False,12,31.985999999999997
7184209f0b664006a01f7dea4e4ed12c,1531885352.397601,33.440300894534275,6.244856773114341,-0.1487451754297047,4.872,1.978,1.839,0.1047609638252645,truck,-0.0002364370680995,0.0001640294479448,-0.0095185702513243,True,True,12,12.950999999999999
b3ba77a696634442a5f5a5dbcf906a39,1531885352.947849,9.403152850726672,15.048639086309889,-0.7058457437213257,4.391,1.855,1.51,3.1071555191534275,car,-0.0034337749263639,0.0050165416146601,-0.085811441695328,True,False,12,46.81
b3ba77a696634442a5f5a5dbcf906a39,1531885352.947849,16.635214423386422,13.294457164710618,-0.6859159873072552,4.655,2.03,1.737,-1.6512264737004656,car,0.0321161322676487,-0.0152496867470825,-0.0537355599178843,True,False,12,46.899
b3ba77a696634442a5f5a5dbcf906a39,1531885352.947849,-0.0082576181990909,38.62464926451265,0.9905038849454508,11.88,2.8,3.947,1.6014135495005088,bus,-0.3048218266918918,7.918029816439549,0.1989947867241957,True,False,12,43.417
b3ba77a696634442a5f5a5dbcf906a39,1531885352.947849,36.46164570061424,11.913726551071992,-0.699435674035656,4.332,2.022,2.0,1.6045186218080756,car,0.011594526121543,-0.3169314965717505,-0.0079399037284958,True,False,12,4.0
b3ba77a696634442a5f5a5dbcf906a39,1531885352.947849,32.290490375804524,11.7084554036613,-0.6953110707721673,4.925,2.102,2.061,1.4409863887474756,car,0.0073653492586278,3.163187816011522e-05,-0.0623569181545808,True,False,12,39.159
b3ba77a696634442a5f5a5dbcf906a39,1531885352.947849,21.477195186745824,12.916630481678116,-0.9608692285087208,4.477,2.115,1.557,-1.593572895511628,car,-0.0043537030776196,-0.0573803848490221,-0.068225782232331,True,False,12,20.241
b3ba77a696634442a5f5a5dbcf906a39,1531885352.947849,43.866550510108524,13.94536032774487,-0.2581999549343083,5.339,2.0,2.434,-1.724043962060198,truck,0.0,0.0,0.0,True,True,12,2.434
b3ba77a696634442a5f5a5dbcf906a39,1531885352.947849,15.903357935439576,0.8137055396902236,-1.3837511795996429,4.521,1.927,1.777,-2.97465089048523,car,-0.104332668940476,0.0205786063476671,0.0458494191445159,True,False,12,33.763
b3ba77a696634442a5f5a5dbcf906a39,1531885352.947849,33.40443705236892,2.1448566790502257,-0.75938318942163,4.872,1.978,1.839,0.1080892130108907,truck,-0.000414497612663,0.0002350006802666,-0.0099856400531753,True,True,12,0.3509999999999993
afc6a7290edb4e7ea109ef97c917fd9a,1531885353.3979008,9.396513354635482,11.478691235377086,-0.9481112165195964,4.391,1.855,1.51,3.104398179915336,car,-0.0037995926723741,0.0047852425899197,-0.1010035008889346,True,False,12,55.87
afc6a7290edb4e7ea109ef97c917fd9a,1531885353.3979008,16.64269408908691,9.699246995519792,-0.8761114880293741,4.655,2.03,1.737,-1.652419191223909,car,0.0379760161078239,-0.0175669099157554,-0.0617294604145228,True,False,12,53.847
afc6a7290edb4e7ea109ef97c917fd9a,1531885353.3979008,21.38997861391421,-2.224108478862384,-1.2381251229301946,4.061,1.861,1.667,-2.963792376448406,car,-0.0258585668507766,-0.0479062241746639,-0.0325370726320959,True,False,12,6.668
afc6a7290edb4e7ea109ef97c917fd9a,1531885353.3979008,-0.0766328654887277,38.67781493670408,0.5565560463847756,11.88,2.8,3.947,1.6410068982572226,bus,-0.3056057564904904,7.988382011619818,0.1117162896059038,True,False,12,47.364000000000004
afc6a7290edb4e7ea109ef97c917fd9a,1531885353.3979008,32.27741182255788,8.08490870433595,-0.8106723842056776,4.925,2.102,2.061,1.4387280921296095,car,-0.0004606465957494,0.0001466849121443,-0.0117489702669919,True,False,12,33.759
afc6a7290edb4e7ea109ef97c917fd9a,1531885353.3979008,21.465052434926434,9.28522750546592,-1.143414398915201,4.477,2.115,1.557,-1.5958347142327125,car,-0.0050979563011093,-0.0683711260350429,-0.0795051080680053,True,False,12,15.57
afc6a7290edb4e7ea109ef97c917fd9a,1531885353.3979008,43.85781367685902,10.299942464185715,-0.3673200010773647,5.339,2.0,2.434,-1.7263030199693217,truck,0.0,0.0,0.0,True,True,12,0.0
afc6a7290edb4e7ea109ef97c917fd9a,1531885353.3979008,15.814189428081615,-2.7681244101629137,-1.3866095384236106,4.521,1.927,1.777,-2.977373762660462,car,-0.1227845190773653,0.0250859021907618,0.0533795930686927,True,False,12,44.425
afc6a7290edb4e7ea109ef97c917fd9a,1531885353.3979008,33.36933608659153,-1.4813385070905434,-0.7657425334511373,4.872,1.978,1.839,0.1053523673963877,truck,-0.0004606465957494,0.0001466849121443,-0.0117489702669919,True,True,12,7.59
3f4b0beb19874ac6b7daa0f59b714f69,1531885353.7982678,9.40745048425152,8.244825438124757,-1.0222545604412072,4.391,1.855,1.51,3.101168483146957,car,-0.0037563318834143,0.0059672940326828,-0.0953142818890693,True,False,12,61.910000000000004
3f4b0beb19874ac6b7daa0f59b714f69,1531885353.7982678,16.665019519675685,6.430684234408743,-0.9575058999784908,4.655,2.03,1.737,-1.6547505833000349,car,0.0355951931262113,-0.0176125311067175,-0.0584399146438011,True,False,12,57.321000000000005
3f4b0beb19874ac6b7daa0f59b714f69,1531885353.7982678,21.34398347378448,-5.520090231800197,-1.3605765810758366,4.061,1.861,1.667,-2.963135792481738,car,-0.0188786264894415,-0.0039665325852827,-0.0470602446746234,True,False,12,15.003
3f4b0beb19874ac6b7daa0f59b714f69,1531885353.7982678,-0.1031599534251811,38.6756661350298,0.6999709132832723,11.88,2.8,3.947,1.662020847111583,bus,-0.665668077459957,7.817440236363653,0.1533626844966766,True,False,12,47.364000000000004
3f4b0beb19874ac6b7daa0f59b714f69,1531885353.7982678,32.27853468976101,4.771065844454235,-0.9162283849971684,4.925,2.102,2.061,1.435335495308634,car,-0.0004622421514033,0.0001782086441554,-0.0110902810231604,True,False,12,24.759
3f4b0beb19874ac6b7daa0f59b714f69,1531885353.7982678,21.46788451186345,5.980313121182685,-1.2460067269941515,4.477,2.115,1.557,-1.5992358407637723,car,-0.0045110167494556,-0.0711367618010342,-0.083461636911968,True,False,12,10.899
3f4b0beb19874ac6b7daa0f59b714f69,1531885353.7982678,43.86762176004444,6.945526091242205,-0.4894479818282917,5.339,2.0,2.434,-1.729693259528784,truck,0.0,0.0,0.0,True,True,12,0.0
3f4b0beb19874ac6b7daa0f59b714f69,1531885353.7982678,15.725972355834292,-6.0143303884433,-1.4606852527738523,4.521,1.927,1.777,-2.9805973630665985,car,-0.0573520637359525,0.0113769072743407,0.0247980662144231,True,False,12,47.979
3f4b0beb19874ac6b7daa0f59b714f69,1531885353.7982678,33.33831351954122,-4.798896859560773,-0.9069722675004817,4.872,1.978,1.839,0.1021285001999122,truck,-0.0012942780239294,0.0004989842036353,-0.0310527868648499,True,True,12,18.468
867689f92a82488f91fc0b7f283c0858,1531885354.298693,9.429596698218292,4.13865920862542,-1.1986490752008043,4.391,1.855,1.51,3.0948230477345624,car,0.0004672074771718,0.0224440858346773,-0.0151862480489936,True,False,12,63.42
867689f92a82488f91fc0b7f283c0858,1531885354.298693,16.693919919941717,2.266785558593427,-1.1799095809272275,4.655,2.03,1.737,-1.660190949697209,car,0.0349506047953322,-0.0177308466581597,-0.059865924270881,True,True,12,53.847
867689f92a82488f91fc0b7f283c0858,1531885354.298693,21.2710567224399,-9.687743894519356,-1.6403726585734548,4.061,1.861,1.667,-2.972905557982338,car,-0.0122866280530802,0.037226682481513,-0.0632038655301498,True,False,12,21.671
867689f92a82488f91fc0b7f283c0858,1531885354.298693,-0.3092127716044821,38.46082284402028,0.7797129987576343,11.88,2.8,3.947,1.7060259842511083,bus,-1.2693913981883846,7.53104923185729,0.6313768661158567,True,False,12,55.257999999999996
867689f92a82488f91fc0b7f283c0858,1531885354.298693,15.65489945445058,-10.16267111939784,-1.666899480439767,4.521,1.927,1.777,-2.9868785086728145,car,0.0,0.0,0.0,True,False,12,49.756
867689f92a82488f91fc0b7f283c0858,1531885354.298693,33.27744993209683,-9.060295107709631,-1.2780977421954929,4.872,1.978,1.839,0.0958306947151042,truck,-0.0024817463092958,0.0008919971020372,-0.0498887053794507,True,True,12,23.907
2c1f8867c60b44f09ee37b5df1d1ad24,1531885354.699018,9.407044726472847,0.8616276290387685,-1.3071506270532811,4.391,1.855,1.51,3.0942170909506497,car,0.0061404619125278,0.0398510851920979,0.0660217670320219,True,False,12,48.32
2c1f8867c60b44f09ee37b5df1d1ad24,1531885354.699018,16.682481981391575,-1.0394421139052663,-1.407268468640381,4.655,2.03,1.737,-1.6598277975959883,car,0.0345077284062028,-0.0166459913697395,-0.0601846934857293,True,False,12,38.214
2c1f8867c60b44f09ee37b5df1d1ad24,1531885354.699018,21.22763473298029,-12.97237716595623,-1.9096921028962488,4.061,1.861,1.667,-2.976912117757682,car,-0.0139862877180758,0.0373447416646086,-0.0641719237937959,True,False,12,25.005
2c1f8867c60b44f09ee37b5df1d1ad24,1531885354.699018,-0.994705263978132,38.119208650025655,1.2139347742675857,11.88,2.8,3.947,1.7906524589204522,bus,-2.0246888542199653,7.241781793683963,0.827436063292631,True,False,12,67.099
2c1f8867c60b44f09ee37b5df1d1ad24,1531885354.699018,32.2508965053071,-2.7919241568389865,-1.5858319047952434,4.925,2.102,2.061,1.4281735701285694,car,-0.0006469390048828,0.0001999426559142,-0.0110877013589662,True,True,12,4.958999999999998
2c1f8867c60b44f09ee37b5df1d1ad24,1531885354.699018,43.86103954132288,-0.699313321082479,-1.3398713930671229,5.339,2.0,2.434,-1.736834524909386,truck,0.0,0.0,0.0,True,True,12,4.438000000000001
2c1f8867c60b44f09ee37b5df1d1ad24,1531885354.699018,15.616945216161216,-13.46076311222276,-1.859629009248156,4.521,1.927,1.777,-2.987395944984957,car,0.0,0.0,0.0,True,False,12,47.979
2c1f8867c60b44f09ee37b5df1d1ad24,1531885354.699018,33.24155118270607,-12.36842441508164,-1.644005043146639,4.872,1.978,1.839,0.0952892399383079,truck,-0.0028465316214843,0.0008797476860227,-0.0487858859794502,True,True,12,23.907
6253275961a54201b8ef78b33bb0a5b4,1531885355.198916,9.391626836962184,-3.219226751078743,-1.3861568849169414,4.391,1.855,1.51,3.095991279375555,car,0.0057081761810564,0.0359528344397276,0.0593890682035388,True,False,12,55.87
6253275961a54201b8ef78b33bb0a5b4,1531885355.198916,16.683111541774576,-5.13295153523315,-1.5718158464606051,4.655,2.03,1.737,-1.6569651069278142,car,-0.0007905476407155,-0.1184439011139243,-0.054076634228795,True,False,12,8.685
6253275961a54201b8ef78b33bb0a5b4,1531885355.198916,21.22529862548277,-17.033656381862418,-2.0833211250327044,4.061,1.861,1.667,-2.978577848280036,car,-0.0128943763818679,0.0335452322716764,-0.0577633057175193,True,False,12,26.672
6253275961a54201b8ef78b33bb0a5b4,1531885355.198916,-2.201744906369112,37.57318218958189,1.372046957955922,11.88,2.8,3.947,1.8969868357251545,bus,-2.627701800461544,7.003263113927602,0.5434509603523069,True,False,12,74.99300000000001
6253275961a54201b8ef78b33bb0a5b4,1531885355.198916,32.237625112050466,-6.849285112161324,-1.7907716520731334,4.925,2.102,2.061,1.4299858359557307,car,-0.0006864908490321,0.0001858593722094,-0.0109795421406408,True,False,12,10.358999999999998
6253275961a54201b8ef78b33bb0a5b4,1531885355.198916,15.62275146262534,-17.549145944450387,-1.9802493111366803,4.521,1.927,1.777,-2.9855688503465343,car,0.0,0.0,0.0,True,True,12,44.425
edbe3e17467b4106a7ea812fccc6da78,1531885355.698786,9.381196677357906,-7.380179110304324,-1.4620582378489764,4.391,1.855,1.51,3.097933261055398,car,0.0010888057251877,0.0369594843892471,0.0024502126431396,True,False,12,60.4
edbe3e17467b4106a7ea812fccc6da78,1531885355.698786,16.656030800014697,-9.407439088614732,-1.7397891654935205,4.655,2.03,1.737,-1.6548811360920344,car,-0.032285571923293,-0.2209875879327729,-0.0540192780194369,True,False,12,26.055
